order_id,order_date,customer_id,gender,age,product_category,product_name,quantity,unit_price,total_amount,payment_method,order_status,delivery_status,country,city
A1934,10/9/2023,C576,Female,26,Home & Kitchen,Product_157,1,23416,23416,Card,Cancelled,Delivered,India,Pune
A1935,5/24/2023,C816,Male,34,Electronics,Product_138,2,7485,14970,COD,Returned,Delivered,India,Chennai
A1936,11/17/2023,C362,Male,46,Clothing,Product_84,3,8732,26196,Card,Completed,Not Delivered,India,Delhi
A1937,8/11/2023,C885,Female,27,Home & Kitchen,Product_24,2,7893,15786,Card,Completed,Not Delivered,India,Delhi
A1938,10/19/2023,C477,Female,29,Beauty,Product_6,1,6488,6488,Card,Completed,Delivered,India,Chennai
A1939,4/7/2023,C271,Male,27,Electronics,Product_110,3,20217,60651,UPI,Cancelled,Not Delivered,India,Mumbai
A1940,3/12/2023,C720,Male,56,Electronics,Product_97,3,17561,52683,Card,Completed,Delivered,India,Pune
A1941,3/9/2023,C721,Male,23,Beauty,Product_37,3,1733,5199,COD,Returned,Delivered,India,Pune
A1942,6/23/2023,C865,Male,30,Clothing,Product_123,1,18072,18072,COD,Cancelled,Delivered,India,Hyderabad
A1943,3/21/2023,C835,Male,21,Beauty,Product_161,2,15992,31984,COD,Completed,Delivered,India,Pune
A1944,6/1/2023,C217,Male,50,Home & Kitchen,Product_37,1,18146,18146,UPI,Completed,Delivered,India,Bangalore
A1945,3/17/2023,C896,Female,59,Beauty,Product_58,2,12928,25856,COD,Cancelled,Delivered,India,Indore
A1946,4/25/2023,C938,Male,36,Beauty,Product_20,1,3908,3908,COD,Cancelled,Delivered,India,Jaipur
A1947,11/6/2023,C267,Male,29,Home & Kitchen,Product_136,1,1720,1720,Card,Returned,Delivered,India,Chennai
A1948,12/18/2023,C418,Female,57,Beauty,Product_90,1,22165,22165,UPI,Cancelled,Not Delivered,India,Jaipur
A1949,2/9/2023,C210,Male,27,Clothing,Product_82,2,23608,47216,UPI,Cancelled,Not Delivered,India,Indore
A1950,10/23/2023,C692,Female,35,Clothing,Product_24,1,4008,4008,Card,Completed,Delivered,India,Chennai
A1951,9/11/2023,C126,Female,48,Home & Kitchen,Product_155,2,10763,21526,COD,Cancelled,Delivered,India,Bangalore
A1952,10/9/2023,C419,Female,52,Home & Kitchen,Product_137,2,14018,28036,COD,Completed,Not Delivered,India,Mumbai
A1953,8/4/2023,C689,Male,23,Clothing,Product_93,3,23726,71178,UPI,Completed,Delivered,India,Jaipur
A1954,3/10/2023,C793,Male,21,Beauty,Product_93,3,15829,47487,UPI,Cancelled,Not Delivered,India,Delhi
A1955,5/5/2023,C484,Male,32,Electronics,Product_192,3,14097,42291,UPI,Completed,Delivered,India,Chennai
A1956,12/23/2023,C506,Female,41,Electronics,Product_180,3,1163,3489,UPI,Returned,Delivered,India,Indore
A1957,1/16/2023,C832,Male,41,Clothing,Product_21,3,5483,16449,UPI,Completed,Delivered,India,Chennai
A1958,8/29/2023,C303,Male,51,Beauty,Product_121,1,6277,6277,Card,Returned,Not Delivered,India,Indore
A1959,1/7/2023,C177,Female,25,Clothing,Product_16,3,23081,69243,COD,Completed,Delivered,India,Delhi
A1960,8/5/2023,C706,Female,53,Beauty,Product_147,1,13288,13288,COD,Cancelled,Delivered,India,Chennai
A1961,2/17/2023,C807,Female,26,Clothing,Product_103,1,9207,9207,COD,Completed,Delivered,India,Chennai
A1962,10/14/2023,C950,Male,47,Home & Kitchen,Product_81,1,24744,24744,COD,Returned,Not Delivered,India,Chennai
A1963,7/10/2023,C742,Female,30,Beauty,Product_28,1,2091,2091,UPI,Completed,Not Delivered,India,Jaipur
A1964,5/25/2023,C348,Male,52,Electronics,Product_17,1,8148,8148,UPI,Returned,Delivered,India,Hyderabad
A1965,4/14/2023,C204,Male,33,Beauty,Product_22,1,18377,18377,COD,Returned,Delivered,India,Indore
A1966,6/11/2023,C813,Male,37,Electronics,Product_92,1,1874,1874,Card,Cancelled,Delivered,India,Jaipur
A1967,7/2/2023,C891,Male,24,Beauty,Product_105,2,24079,48158,COD,Returned,Delivered,India,Delhi
A1968,7/15/2023,C408,Female,55,Electronics,Product_75,1,19540,19540,UPI,Completed,Not Delivered,India,Mumbai
A1969,4/29/2023,C970,Male,59,Clothing,Product_197,3,3356,10068,COD,Completed,Not Delivered,India,Indore
A1970,5/29/2023,C800,Female,57,Home & Kitchen,Product_11,1,11409,11409,COD,Returned,Not Delivered,India,Bangalore
A1971,11/7/2023,C714,Male,27,Home & Kitchen,Product_25,1,20301,20301,UPI,Completed,Not Delivered,India,Mumbai
A1972,8/21/2023,C924,Female,28,Beauty,Product_42,2,3383,6766,UPI,Cancelled,Not Delivered,India,Jaipur
A1973,4/2/2023,C223,Female,34,Home & Kitchen,Product_66,1,2630,2630,Card,Returned,Delivered,India,Mumbai
A1974,1/21/2023,C915,Female,36,Home & Kitchen,Product_105,3,16299,48897,COD,Returned,Delivered,India,Indore
A1975,11/16/2023,C679,Female,41,Electronics,Product_175,2,17092,34184,Card,Returned,Not Delivered,India,Hyderabad
A1976,11/14/2023,C901,Male,33,Electronics,Product_40,3,1698,5094,UPI,Cancelled,Not Delivered,India,Delhi
A1977,2/7/2023,C142,Male,42,Home & Kitchen,Product_172,3,13383,40149,UPI,Cancelled,Not Delivered,India,Indore
A1978,8/27/2023,C455,Male,23,Clothing,Product_188,3,17834,53502,UPI,Cancelled,Not Delivered,India,Bangalore
A1979,2/3/2023,C645,Female,39,Home & Kitchen,Product_55,2,11071,22142,COD,Returned,Not Delivered,India,Mumbai
A1980,1/20/2023,C538,Male,48,Clothing,Product_164,2,15195,30390,UPI,Cancelled,Delivered,India,Chennai
A1981,8/9/2023,C777,Female,31,Electronics,Product_55,1,12145,12145,UPI,Returned,Not Delivered,India,Hyderabad
A1982,4/1/2023,C479,Male,27,Electronics,Product_71,2,21130,42260,Card,Completed,Not Delivered,India,Indore
A1983,4/20/2023,C170,Female,29,Electronics,Product_24,2,17495,34990,Card,Cancelled,Not Delivered,India,Delhi
A1984,8/3/2023,C618,Female,48,Clothing,Product_179,1,11745,11745,Card,Cancelled,Not Delivered,India,Pune
A1985,4/12/2023,C763,Male,60,Clothing,Product_83,3,19866,59598,COD,Returned,Not Delivered,India,Pune
A1986,3/17/2023,C449,Female,38,Electronics,Product_173,1,15329,15329,Card,Cancelled,Delivered,India,Indore
A1987,8/19/2023,C112,Male,20,Clothing,Product_191,1,21084,21084,UPI,Cancelled,Delivered,India,Chennai
A1988,4/18/2023,C969,Male,54,Electronics,Product_95,1,11706,11706,Card,Completed,Not Delivered,India,Hyderabad
A1989,12/25/2023,C530,Female,59,Home & Kitchen,Product_106,3,4387,13161,Card,Cancelled,Not Delivered,India,Chennai
A1990,2/28/2023,C942,Male,47,Home & Kitchen,Product_96,3,11304,33912,UPI,Returned,Delivered,India,Chennai
A1991,12/4/2023,C601,Female,58,Beauty,Product_180,2,9639,19278,COD,Completed,Delivered,India,Mumbai
A1992,1/9/2023,C208,Female,24,Home & Kitchen,Product_192,1,21586,21586,COD,Returned,Delivered,India,Indore
A1993,1/17/2023,C543,Female,44,Clothing,Product_58,3,19345,58035,Card,Returned,Not Delivered,India,Mumbai
A1994,3/5/2023,C470,Female,47,Home & Kitchen,Product_166,1,15687,15687,COD,Returned,Not Delivered,India,Pune
A1995,9/17/2023,C750,Female,35,Beauty,Product_79,2,7637,15274,Card,Returned,Delivered,India,Pune
A1996,1/8/2023,C948,Male,27,Beauty,Product_133,2,1370,2740,COD,Returned,Not Delivered,India,Jaipur
A1997,8/9/2023,C570,Male,53,Home & Kitchen,Product_50,1,19049,19049,COD,Returned,Not Delivered,India,Pune
A1998,3/7/2023,C824,Female,29,Home & Kitchen,Product_82,3,14360,43080,COD,Completed,Not Delivered,India,Bangalore
A1999,3/6/2023,C256,Male,58,Home & Kitchen,Product_196,1,23566,23566,COD,Cancelled,Delivered,India,Jaipur
